"stopped","stop_round","rep_n_per_slice","target_n","total_evals","max_U95","max_true_p","recent_novelty","N_err","Mhat","true_missing","missed_new_types_200","premature_stop","scenario","rule","replicate"
TRUE,12,300,300,1500,0.0256413930826096,0.004,9,71,0.197183098591549,0.245027678873948,11,TRUE,"safe_long_tail","fixed_budget",53
TRUE,12,300,300,1500,0.0208362305270247,0.004,5,77,0.285714285714286,0.186847716924805,10,TRUE,"safe_long_tail","fixed_budget",54
TRUE,12,300,300,1500,0.0302503954197378,0.004,6,79,0.177215189873418,0.238712651469221,9,TRUE,"safe_long_tail","fixed_budget",55
TRUE,12,300,300,1500,0.0157145548915839,0.004,6,81,0.234567901234568,0.188064831527956,6,TRUE,"safe_long_tail","fixed_budget",56
TRUE,12,300,300,1500,0.0208362305270247,0.004,3,80,0.2625,0.189303000827232,12,TRUE,"safe_long_tail","fixed_budget",57
TRUE,12,300,300,1500,0.0208362305270247,0.004,10,77,0.272727272727273,0.30926000458525,12,TRUE,"safe_long_tail","fixed_budget",58
TRUE,12,300,300,1500,0.0157145548915839,0.004,5,83,0.204819277108434,0.231989782022609,13,TRUE,"safe_long_tail","fixed_budget",59
TRUE,12,300,300,1500,0.0256413930826096,0.004,1,89,0.146067415730337,0.246238041958681,8,TRUE,"safe_long_tail","fixed_budget",60
TRUE,12,300,300,1500,0.0256413930826096,0.004,10,72,0.263888888888889,0.220247954531878,3,TRUE,"safe_long_tail","fixed_budget",61
TRUE,12,300,300,1500,0.0208362305270247,0.004,5,78,0.17948717948718,0.248904287897868,10,TRUE,"safe_long_tail","fixed_budget",62
TRUE,12,300,300,1500,0.0256413930826096,0.004,7,72,0.208333333333333,0.255547006416297,8,TRUE,"safe_long_tail","fixed_budget",63
TRUE,12,300,300,1500,0.0208362305270247,0.004,9,71,0.211267605633803,0.224794781562263,7,TRUE,"safe_long_tail","fixed_budget",64
TRUE,12,300,300,1500,0.0208362305270247,0.004,10,74,0.337837837837838,0.174469980600057,10,TRUE,"safe_long_tail","fixed_budget",65
TRUE,12,300,300,1500,0.0208362305270247,0.004,3,72,0.152777777777778,0.293763180945279,9,TRUE,"safe_long_tail","fixed_budget",66
TRUE,12,300,300,1500,0.0256413930826096,0.004,6,62,0.209677419354839,0.310669440250964,9,TRUE,"safe_long_tail","fixed_budget",67
TRUE,12,300,300,1500,0.0208362305270247,0.004,8,73,0.328767123287671,0.192708780208662,7,TRUE,"safe_long_tail","fixed_budget",68
TRUE,12,300,300,1500,0.0256413930826096,0.004,10,68,0.279411764705882,0.235024789146046,12,TRUE,"safe_long_tail","fixed_budget",69
TRUE,12,300,300,1500,0.0208362305270247,0.004,4,77,0.246753246753247,0.226106639846495,7,TRUE,"safe_long_tail","fixed_budget",70
TRUE,12,300,300,1500,0.0302503954197378,0.004,9,76,0.236842105263158,0.271498387181737,11,TRUE,"safe_long_tail","fixed_budget",71
TRUE,12,300,300,1500,0.0302503954197378,0.004,8,78,0.256410256410256,0.261167213488767,8,TRUE,"safe_long_tail","fixed_budget",72
TRUE,12,300,300,1500,0.0157145548915839,0.004,4,81,0.197530864197531,0.252907098259741,9,TRUE,"safe_long_tail","fixed_budget",73
TRUE,12,300,300,1500,0.0208362305270247,0.004,7,67,0.238805970149254,0.314991262324887,11,TRUE,"safe_long_tail","fixed_budget",74
TRUE,12,300,300,1500,0.0208362305270247,0.004,5,85,0.223529411764706,0.169355599268808,10,TRUE,"safe_long_tail","fixed_budget",75
TRUE,12,300,300,1500,0.0157145548915839,0.004,8,68,0.264705882352941,0.222769327663728,10,TRUE,"safe_long_tail","fixed_budget",76
TRUE,12,300,300,1500,0.0208362305270247,0.004,11,69,0.246376811594203,0.24043763660431,10,TRUE,"safe_long_tail","fixed_budget",77
TRUE,12,300,300,1500,0.0208362305270247,0.004,5,82,0.182926829268293,0.206565527156854,8,TRUE,"safe_long_tail","fixed_budget",78
TRUE,12,300,300,1500,0.0208362305270247,0.004,8,85,0.188235294117647,0.232776480691919,11,TRUE,"safe_long_tail","fixed_budget",79
TRUE,12,300,300,1500,0.0157145548915839,0.004,8,72,0.194444444444444,0.239652836310057,10,TRUE,"safe_long_tail","fixed_budget",80
TRUE,12,300,300,1500,0.0157145548915839,0.004,6,83,0.265060240963855,0.209392867344232,7,TRUE,"safe_long_tail","fixed_budget",81
TRUE,12,300,300,1500,0.0157145548915839,0.004,5,67,0.253731343283582,0.256885060905308,14,TRUE,"safe_long_tail","fixed_budget",82
TRUE,12,300,300,1500,0.0208362305270247,0.004,7,71,0.28169014084507,0.206892440899339,9,TRUE,"safe_long_tail","fixed_budget",83
TRUE,12,300,300,1500,0.0157145548915839,0.004,8,68,0.220588235294118,0.276126587690896,10,TRUE,"safe_long_tail","fixed_budget",84
TRUE,12,300,300,1500,0.0157145548915839,0.004,7,73,0.219178082191781,0.231457026397434,9,TRUE,"safe_long_tail","fixed_budget",85
TRUE,12,300,300,1500,0.0208362305270247,0.004,10,73,0.273972602739726,0.248439564089475,12,TRUE,"safe_long_tail","fixed_budget",86
TRUE,12,300,300,1500,0.0208362305270247,0.004,7,80,0.1875,0.251386157732911,10,TRUE,"safe_long_tail","fixed_budget",87
TRUE,12,300,300,1500,0.0157145548915839,0.004,5,78,0.192307692307692,0.261496503628738,8,TRUE,"safe_long_tail","fixed_budget",88
TRUE,12,300,300,1500,0.0208362305270247,0.004,10,76,0.25,0.204457639428855,6,TRUE,"safe_long_tail","fixed_budget",89
TRUE,12,300,300,1500,0.00993608194445772,0.004,8,77,0.246753246753247,0.257842820534194,12,TRUE,"safe_long_tail","fixed_budget",90
TRUE,12,300,300,1500,0.0157145548915839,0.004,12,68,0.308823529411765,0.236665867924373,14,TRUE,"safe_long_tail","fixed_budget",91
TRUE,12,300,300,1500,0.0302503954197378,0.004,8,83,0.253012048192771,0.205136483780348,8,TRUE,"safe_long_tail","fixed_budget",92
TRUE,12,300,300,1500,0.0208362305270247,0.004,7,71,0.338028169014085,0.242889524478079,7,TRUE,"safe_long_tail","fixed_budget",93
TRUE,12,300,300,1500,0.0208362305270247,0.004,9,77,0.298701298701299,0.159555935648016,8,TRUE,"safe_long_tail","fixed_budget",94
TRUE,12,300,300,1500,0.0157145548915839,0.004,8,76,0.184210526315789,0.268797317835607,5,TRUE,"safe_long_tail","fixed_budget",95
TRUE,12,300,300,1500,0.0208362305270247,0.004,8,79,0.189873417721519,0.234797332536813,10,TRUE,"safe_long_tail","fixed_budget",96
TRUE,12,300,300,1500,0.0302503954197378,0.004,6,60,0.35,0.25001927861044,14,TRUE,"safe_long_tail","fixed_budget",97
TRUE,12,300,300,1500,0.0157145548915839,0.004,7,70,0.3,0.238673095821415,9,TRUE,"safe_long_tail","fixed_budget",98
TRUE,12,300,300,1500,0.0256413930826096,0.004,5,79,0.215189873417722,0.209818842633191,13,TRUE,"safe_long_tail","fixed_budget",99
TRUE,12,300,300,1500,0.0256413930826096,0.004,5,62,0.161290322580645,0.323167712583938,11,TRUE,"safe_long_tail","fixed_budget",100
TRUE,12,300,300,1500,0.0157145548915839,0.004,6,67,0.26865671641791,0.253814482199403,11,TRUE,"safe_long_tail","fixed_budget",101
TRUE,12,300,300,1500,0.0157145548915839,0.004,6,85,0.235294117647059,0.193351081891004,12,TRUE,"safe_long_tail","fixed_budget",102
TRUE,12,300,300,1500,0.0256413930826096,0.004,6,69,0.246376811594203,0.297084720115959,13,TRUE,"safe_long_tail","fixed_budget",103
TRUE,12,300,300,1500,0.0256413930826096,0.004,9,82,0.231707317073171,0.17796424548974,8,TRUE,"safe_long_tail","fixed_budget",104
TRUE,12,300,300,1500,0.0208362305270247,0.004,6,81,0.197530864197531,0.212062016014176,7,TRUE,"safe_long_tail","fixed_budget",105
TRUE,12,300,300,1500,0.0157145548915839,0.004,6,77,0.272727272727273,0.231782000996829,10,TRUE,"safe_long_tail","fixed_budget",106
TRUE,12,300,300,1500,0.0157145548915839,0.004,6,83,0.253012048192771,0.196329760911666,7,TRUE,"safe_long_tail","fixed_budget",107
TRUE,12,300,300,1500,0.0157145548915839,0.004,4,68,0.264705882352941,0.245278480276462,9,TRUE,"safe_long_tail","fixed_budget",108
TRUE,12,300,300,1500,0.0208362305270247,0.004,7,54,0.314814814814815,0.299508017184903,10,TRUE,"safe_long_tail","fixed_budget",109
TRUE,12,300,300,1500,0.0208362305270247,0.004,7,74,0.297297297297297,0.211778355146741,9,TRUE,"safe_long_tail","fixed_budget",110
TRUE,12,300,300,1500,0.0157145548915839,0.004,7,81,0.222222222222222,0.219364234662238,7,TRUE,"safe_long_tail","fixed_budget",111
TRUE,12,300,300,1500,0.0256413930826096,0.004,9,73,0.219178082191781,0.248337762514565,8,TRUE,"safe_long_tail","fixed_budget",112
TRUE,12,300,300,1500,0.0208362305270247,0.004,7,54,0.259259259259259,0.280018902516689,16,TRUE,"safe_long_tail","fixed_budget",113
TRUE,12,300,300,1500,0.0256413930826096,0.004,10,80,0.2875,0.181483972857409,9,TRUE,"safe_long_tail","fixed_budget",114
TRUE,12,300,300,1500,0.0208362305270247,0.004,3,82,0.219512195121951,0.235737617216212,9,TRUE,"safe_long_tail","fixed_budget",115
TRUE,12,300,300,1500,0.0157145548915839,0.004,10,74,0.22972972972973,0.247311256254787,6,TRUE,"safe_long_tail","fixed_budget",116
TRUE,12,300,300,1500,0.0208362305270247,0.004,3,69,0.202898550724638,0.232963060837994,14,TRUE,"safe_long_tail","fixed_budget",117
TRUE,12,300,300,1500,0.0208362305270247,0.004,6,81,0.296296296296296,0.178483323076643,2,TRUE,"safe_long_tail","fixed_budget",118
TRUE,12,300,300,1500,0.0157145548915839,0.004,6,80,0.25,0.172265976324274,7,TRUE,"safe_long_tail","fixed_budget",119
TRUE,12,300,300,1500,0.0157145548915839,0.004,5,78,0.17948717948718,0.270840806401353,12,TRUE,"safe_long_tail","fixed_budget",120
TRUE,12,300,300,1500,0.0157145548915839,0.004,3,73,0.164383561643836,0.250846705481432,8,TRUE,"safe_long_tail","fixed_budget",121
TRUE,12,300,300,1500,0.034722244301295,0.004,9,87,0.229885057471264,0.162563424648506,4,TRUE,"safe_long_tail","fixed_budget",122
TRUE,12,300,300,1500,0.0208362305270247,0.004,7,86,0.244186046511628,0.195780189692681,8,TRUE,"safe_long_tail","fixed_budget",123
TRUE,12,300,300,1500,0.0208362305270247,0.004,10,76,0.223684210526316,0.246095524915335,11,TRUE,"safe_long_tail","fixed_budget",124
TRUE,12,300,300,1500,0.0256413930826096,0.004,5,67,0.17910447761194,0.324463748362641,9,TRUE,"safe_long_tail","fixed_budget",125
TRUE,12,300,300,1500,0.0208362305270247,0.004,7,80,0.225,0.242473364918509,7,TRUE,"safe_long_tail","fixed_budget",126
TRUE,12,300,300,1500,0.0157145548915839,0.004,7,80,0.2375,0.254145984051349,9,TRUE,"safe_long_tail","fixed_budget",127
TRUE,12,300,300,1500,0.0157145548915839,0.004,5,66,0.181818181818182,0.307011327214449,10,TRUE,"safe_long_tail","fixed_budget",128
TRUE,12,300,300,1500,0.00993608194445772,0.004,6,74,0.243243243243243,0.256604041743063,11,TRUE,"safe_long_tail","fixed_budget",129
TRUE,12,300,300,1500,0.0157145548915839,0.004,7,83,0.204819277108434,0.251745997475024,10,TRUE,"safe_long_tail","fixed_budget",130
TRUE,12,300,300,1500,0.0256413930826096,0.004,3,77,0.0909090909090909,0.315877883626133,12,TRUE,"safe_long_tail","fixed_budget",131
TRUE,12,300,300,1500,0.0208362305270247,0.004,8,76,0.263157894736842,0.24137306767047,8,TRUE,"safe_long_tail","fixed_budget",132
TRUE,12,300,300,1500,0.0256413930826096,0.004,9,72,0.291666666666667,0.203484592265595,7,TRUE,"safe_long_tail","fixed_budget",133
TRUE,12,300,300,1500,0.0208362305270247,0.004,7,79,0.227848101265823,0.225099537824038,7,TRUE,"safe_long_tail","fixed_budget",134
TRUE,12,300,300,1500,0.0208362305270247,0.004,6,74,0.324324324324324,0.181329847608563,5,TRUE,"safe_long_tail","fixed_budget",135
TRUE,12,300,300,1500,0.0157145548915839,0.004,6,73,0.150684931506849,0.305535370422296,11,TRUE,"safe_long_tail","fixed_budget",136
TRUE,12,300,300,1500,0.0208362305270247,0.004,6,61,0.295081967213115,0.304633461141157,12,TRUE,"safe_long_tail","fixed_budget",137
TRUE,12,300,300,1500,0.0157145548915839,0.004,3,66,0.196969696969697,0.302218776612148,9,TRUE,"safe_long_tail","fixed_budget",138
TRUE,12,300,300,1500,0.0208362305270247,0.004,8,77,0.233766233766234,0.182514505576951,6,TRUE,"safe_long_tail","fixed_budget",139
TRUE,12,300,300,1500,0.0208362305270247,0.004,7,87,0.252873563218391,0.176874395832838,3,TRUE,"safe_long_tail","fixed_budget",140
TRUE,12,300,300,1500,0.0208362305270247,0.004,4,73,0.219178082191781,0.263167730318369,12,TRUE,"safe_long_tail","fixed_budget",141
TRUE,12,300,300,1500,0.0157145548915839,0.004,11,86,0.255813953488372,0.15112732790898,5,TRUE,"safe_long_tail","fixed_budget",142
TRUE,12,300,300,1500,0.0157145548915839,0.004,7,81,0.271604938271605,0.22010895093559,10,TRUE,"safe_long_tail","fixed_budget",143
TRUE,12,300,300,1500,0.0208362305270247,0.004,5,74,0.216216216216216,0.260999659879317,13,TRUE,"safe_long_tail","fixed_budget",144
TRUE,12,300,300,1500,0.0256413930826096,0.004,9,70,0.285714285714286,0.246597165819452,9,TRUE,"safe_long_tail","fixed_budget",145
TRUE,12,300,300,1500,0.0256413930826096,0.004,8,79,0.164556962025316,0.25395048763208,9,TRUE,"safe_long_tail","fixed_budget",146
TRUE,12,300,300,1500,0.0208362305270247,0.004,7,67,0.26865671641791,0.297128463857422,11,TRUE,"safe_long_tail","fixed_budget",147
TRUE,12,300,300,1500,0.034722244301295,0.004,5,72,0.291666666666667,0.206463431626715,7,TRUE,"safe_long_tail","fixed_budget",148
TRUE,12,300,300,1500,0.0208362305270247,0.004,9,80,0.2375,0.212006550129436,8,TRUE,"safe_long_tail","fixed_budget",149
TRUE,12,300,300,1500,0.034722244301295,0.004,10,68,0.279411764705882,0.219520046173814,8,TRUE,"safe_long_tail","fixed_budget",150
TRUE,12,300,300,1500,0.0157145548915839,0.004,7,70,0.242857142857143,0.285537845578443,16,TRUE,"safe_long_tail","fixed_budget",151
TRUE,12,300,300,1500,0.0256413930826096,0.004,6,73,0.191780821917808,0.242968827177597,13,TRUE,"safe_long_tail","fixed_budget",152
TRUE,12,300,300,1500,0.0157145548915839,0.004,5,75,0.28,0.227377013234856,14,TRUE,"safe_long_tail","fixed_budget",153
TRUE,12,300,300,1500,0.0208362305270247,0.004,7,74,0.216216216216216,0.235512974268761,10,TRUE,"safe_long_tail","fixed_budget",154
TRUE,12,300,300,1500,0.0208362305270247,0.004,8,68,0.220588235294118,0.286225856738646,11,TRUE,"safe_long_tail","fixed_budget",155
TRUE,12,300,300,1500,0.0208362305270247,0.004,5,73,0.219178082191781,0.244192237836037,11,TRUE,"safe_long_tail","fixed_budget",156
TRUE,12,300,300,1500,0.0208362305270247,0.004,8,72,0.277777777777778,0.255667730543432,6,TRUE,"safe_long_tail","fixed_budget",157
TRUE,12,300,300,1500,0.0256413930826096,0.004,7,84,0.238095238095238,0.173639238064199,4,TRUE,"safe_long_tail","fixed_budget",158
TRUE,12,300,300,1500,0.0208362305270247,0.004,4,82,0.195121951219512,0.224926188121138,12,TRUE,"safe_long_tail","fixed_budget",159
TRUE,12,300,300,1500,0.0390910586809586,0.004,4,70,0.228571428571429,0.274012483138119,13,TRUE,"safe_long_tail","fixed_budget",160
TRUE,12,300,300,1500,0.0208362305270247,0.004,12,87,0.229885057471264,0.151133536223516,8,TRUE,"safe_long_tail","fixed_budget",161
TRUE,12,300,300,1500,0.0157145548915839,0.004,8,58,0.258620689655172,0.310215853846303,8,TRUE,"safe_long_tail","fixed_budget",162
TRUE,12,300,300,1500,0.0157145548915839,0.004,6,67,0.26865671641791,0.289565342783476,13,TRUE,"safe_long_tail","fixed_budget",163
TRUE,12,300,300,1500,0.0256413930826096,0.004,3,63,0.26984126984127,0.256444379599841,9,TRUE,"safe_long_tail","fixed_budget",164
TRUE,12,300,300,1500,0.0157145548915839,0.004,5,72,0.208333333333333,0.269822162434,5,TRUE,"safe_long_tail","fixed_budget",165
TRUE,12,300,300,1500,0.0208362305270247,0.004,8,61,0.311475409836066,0.24838970515072,9,TRUE,"safe_long_tail","fixed_budget",166
TRUE,12,300,300,1500,0.0208362305270247,0.004,6,75,0.266666666666667,0.163882397776894,9,TRUE,"safe_long_tail","fixed_budget",167
TRUE,12,300,300,1500,0.0208362305270247,0.004,7,69,0.347826086956522,0.220192642846391,11,TRUE,"safe_long_tail","fixed_budget",168
TRUE,12,300,300,1500,0.0208362305270247,0.004,7,75,0.186666666666667,0.245306212026792,11,TRUE,"safe_long_tail","fixed_budget",169
TRUE,12,300,300,1500,0.0157145548915839,0.004,11,77,0.298701298701299,0.189106269447301,5,TRUE,"safe_long_tail","fixed_budget",170
TRUE,12,300,300,1500,0.0208362305270247,0.004,8,84,0.214285714285714,0.212789122234273,6,TRUE,"safe_long_tail","fixed_budget",171
TRUE,12,300,300,1500,0.0208362305270247,0.004,8,75,0.253333333333333,0.235881059527449,12,TRUE,"safe_long_tail","fixed_budget",172
TRUE,12,300,300,1500,0.0208362305270247,0.004,10,75,0.253333333333333,0.180852553152156,4,TRUE,"safe_long_tail","fixed_budget",173
TRUE,12,300,300,1500,0.0256413930826096,0.004,5,75,0.226666666666667,0.248595615071451,8,TRUE,"safe_long_tail","fixed_budget",174
TRUE,12,300,300,1500,0.0208362305270247,0.004,5,75,0.266666666666667,0.189749449199805,8,TRUE,"safe_long_tail","fixed_budget",175
TRUE,12,300,300,1500,0.0302503954197378,0.004,8,73,0.26027397260274,0.202771890594497,6,TRUE,"safe_long_tail","fixed_budget",176
TRUE,12,300,300,1500,0.0208362305270247,0.004,12,75,0.32,0.204498249897895,10,TRUE,"safe_long_tail","fixed_budget",177
TRUE,12,300,300,1500,0.0157145548915839,0.004,6,67,0.253731343283582,0.283757769550927,8,TRUE,"safe_long_tail","fixed_budget",178
TRUE,12,300,300,1500,0.0208362305270247,0.004,7,82,0.207317073170732,0.218247190927489,9,TRUE,"safe_long_tail","fixed_budget",179
TRUE,12,300,300,1500,0.0157145548915839,0.004,6,80,0.2875,0.197060260629574,8,TRUE,"safe_long_tail","fixed_budget",180
TRUE,12,300,300,1500,0.0157145548915839,0.004,6,80,0.225,0.229293154223518,7,TRUE,"safe_long_tail","fixed_budget",181
TRUE,12,300,300,1500,0.0256413930826096,0.004,5,80,0.125,0.270562560806044,12,TRUE,"safe_long_tail","fixed_budget",182
TRUE,12,300,300,1500,0.0208362305270247,0.004,5,74,0.22972972972973,0.242841853705185,14,TRUE,"safe_long_tail","fixed_budget",183
TRUE,12,300,300,1500,0.0208362305270247,0.004,5,64,0.265625,0.269694887076928,12,TRUE,"safe_long_tail","fixed_budget",184
TRUE,12,300,300,1500,0.0157145548915839,0.004,6,78,0.243589743589744,0.255165803120428,9,TRUE,"safe_long_tail","fixed_budget",185
TRUE,12,300,300,1500,0.0256413930826096,0.004,5,75,0.293333333333333,0.284519284884258,9,TRUE,"safe_long_tail","fixed_budget",186
TRUE,12,300,300,1500,0.0208362305270247,0.004,6,84,0.273809523809524,0.162278394800483,0,TRUE,"safe_long_tail","fixed_budget",187
TRUE,12,300,300,1500,0.0157145548915839,0.004,5,76,0.223684210526316,0.214906608630148,4,TRUE,"safe_long_tail","fixed_budget",188
TRUE,12,300,300,1500,0.0208362305270247,0.004,7,72,0.277777777777778,0.27759163705643,9,TRUE,"safe_long_tail","fixed_budget",189
TRUE,12,300,300,1500,0.0208362305270247,0.004,9,88,0.159090909090909,0.219948857106965,8,TRUE,"safe_long_tail","fixed_budget",190
TRUE,12,300,300,1500,0.0157145548915839,0.004,10,87,0.275862068965517,0.167159515814776,7,TRUE,"safe_long_tail","fixed_budget",191
TRUE,12,300,300,1500,0.0157145548915839,0.004,8,69,0.27536231884058,0.294958591471232,10,TRUE,"safe_long_tail","fixed_budget",192
TRUE,12,300,300,1500,0.0256413930826096,0.004,7,73,0.191780821917808,0.214336011577111,12,TRUE,"safe_long_tail","fixed_budget",193
TRUE,12,300,300,1500,0.0208362305270247,0.004,8,84,0.19047619047619,0.280660579694345,8,TRUE,"safe_long_tail","fixed_budget",194
TRUE,12,300,300,1500,0.0157145548915839,0.004,5,86,0.162790697674419,0.212529325558463,6,TRUE,"safe_long_tail","fixed_budget",195
TRUE,12,300,300,1500,0.0157145548915839,0.004,5,74,0.22972972972973,0.247817353791164,8,TRUE,"safe_long_tail","fixed_budget",196
TRUE,12,300,300,1500,0.0208362305270247,0.004,10,71,0.28169014084507,0.1963697100783,9,TRUE,"safe_long_tail","fixed_budget",197
TRUE,12,300,300,1500,0.0208362305270247,0.004,9,75,0.173333333333333,0.28590576701682,9,TRUE,"safe_long_tail","fixed_budget",198
TRUE,12,300,300,1500,0.0208362305270247,0.004,6,87,0.229885057471264,0.192856941693787,5,TRUE,"safe_long_tail","fixed_budget",199
TRUE,12,300,300,1500,0.0208362305270247,0.004,14,61,0.360655737704918,0.236605180890329,8,TRUE,"safe_long_tail","fixed_budget",200
TRUE,12,300,300,1500,0.0208362305270247,0.004,8,75,0.24,0.254619168690208,10,TRUE,"safe_long_tail","fixed_budget",201
TRUE,12,300,300,1500,0.0256413930826096,0.004,5,86,0.244186046511628,0.213062992358112,9,TRUE,"safe_long_tail","fixed_budget",202
TRUE,12,300,300,1500,0.0157145548915839,0.004,8,80,0.2375,0.194454940865646,9,TRUE,"safe_long_tail","fixed_budget",203
TRUE,12,300,300,1500,0.00993608194445772,0.004,6,90,0.2,0.165442672219758,7,TRUE,"safe_long_tail","fixed_budget",204
TRUE,12,300,300,1500,0.0208362305270247,0.004,5,63,0.253968253968254,0.305552862120713,5,TRUE,"safe_long_tail","fixed_budget",205
TRUE,12,300,300,1500,0.0208362305270247,0.004,6,80,0.3,0.179786893986725,6,TRUE,"safe_long_tail","fixed_budget",206
TRUE,12,300,300,1500,0.0208362305270247,0.004,8,77,0.194805194805195,0.241368438913202,11,TRUE,"safe_long_tail","fixed_budget",207
TRUE,12,300,300,1500,0.0157145548915839,0.004,6,78,0.269230769230769,0.190421929369925,10,TRUE,"safe_long_tail","fixed_budget",208
TRUE,12,300,300,1500,0.0208362305270247,0.004,7,73,0.273972602739726,0.250479439828375,6,TRUE,"safe_long_tail","fixed_budget",209
TRUE,12,300,300,1500,0.0302503954197378,0.004,7,65,0.338461538461538,0.262752051044032,7,TRUE,"safe_long_tail","fixed_budget",210
TRUE,12,300,300,1500,0.0208362305270247,0.004,5,80,0.1875,0.230200005002357,6,TRUE,"safe_long_tail","fixed_budget",211
TRUE,12,300,300,1500,0.0390910586809586,0.004,4,73,0.219178082191781,0.26694578790759,9,TRUE,"safe_long_tail","fixed_budget",212
TRUE,12,300,300,1500,0.0208362305270247,0.004,5,75,0.2,0.211884953795595,9,TRUE,"safe_long_tail","fixed_budget",213
TRUE,12,300,300,1500,0.0208362305270247,0.004,8,73,0.246575342465753,0.220198610641225,8,TRUE,"safe_long_tail","fixed_budget",214
TRUE,12,300,300,1500,0.0157145548915839,0.004,6,64,0.203125,0.30870095367576,6,TRUE,"safe_long_tail","fixed_budget",215
TRUE,12,300,300,1500,0.0157145548915839,0.004,9,62,0.354838709677419,0.238419420139288,11,TRUE,"safe_long_tail","fixed_budget",216
TRUE,12,300,300,1500,0.0157145548915839,0.004,8,76,0.171052631578947,0.307707246093639,13,TRUE,"safe_long_tail","fixed_budget",217
TRUE,12,300,300,1500,0.0157145548915839,0.004,7,69,0.202898550724638,0.264227380139228,7,TRUE,"safe_long_tail","fixed_budget",218
TRUE,12,300,300,1500,0.0256413930826096,0.004,8,80,0.2375,0.21844236018997,8,TRUE,"safe_long_tail","fixed_budget",219
TRUE,12,300,300,1500,0.0208362305270247,0.004,3,68,0.220588235294118,0.258480715019205,5,TRUE,"safe_long_tail","fixed_budget",220
TRUE,12,300,300,1500,0.0208362305270247,0.004,8,68,0.264705882352941,0.248830101273548,8,TRUE,"safe_long_tail","fixed_budget",221
TRUE,12,300,300,1500,0.0208362305270247,0.004,5,80,0.1875,0.249497430931906,7,TRUE,"safe_long_tail","fixed_budget",222
TRUE,12,300,300,1500,0.0208362305270247,0.004,5,67,0.328358208955224,0.226963063947903,10,TRUE,"safe_long_tail","fixed_budget",223
TRUE,12,300,300,1500,0.0157145548915839,0.004,7,77,0.207792207792208,0.25466962258387,9,TRUE,"safe_long_tail","fixed_budget",224
TRUE,12,300,300,1500,0.0208362305270247,0.004,9,76,0.25,0.188518048955458,6,TRUE,"safe_long_tail","fixed_budget",225
TRUE,12,300,300,1500,0.0157145548915839,0.004,12,78,0.294871794871795,0.2764524688696,8,TRUE,"safe_long_tail","fixed_budget",226
TRUE,12,300,300,1500,0.0256413930826096,0.004,6,78,0.282051282051282,0.214234018466688,5,TRUE,"safe_long_tail","fixed_budget",227
TRUE,12,300,300,1500,0.0208362305270247,0.004,5,68,0.338235294117647,0.246854262981381,11,TRUE,"safe_long_tail","fixed_budget",228
TRUE,12,300,300,1500,0.0208362305270247,0.004,8,74,0.337837837837838,0.23542902430068,8,TRUE,"safe_long_tail","fixed_budget",229
TRUE,12,300,300,1500,0.0208362305270247,0.004,9,78,0.256410256410256,0.168875971686754,2,TRUE,"safe_long_tail","fixed_budget",230
TRUE,12,300,300,1500,0.0208362305270247,0.004,4,81,0.209876543209877,0.230009743272936,12,TRUE,"safe_long_tail","fixed_budget",231
TRUE,12,300,300,1500,0.0208362305270247,0.004,9,70,0.271428571428571,0.254467744068585,10,TRUE,"safe_long_tail","fixed_budget",232
TRUE,12,300,300,1500,0.0157145548915839,0.004,6,73,0.273972602739726,0.299465691723202,9,TRUE,"safe_long_tail","fixed_budget",233
TRUE,12,300,300,1500,0.0208362305270247,0.004,6,74,0.256756756756757,0.226027470642989,10,TRUE,"safe_long_tail","fixed_budget",234
TRUE,12,300,300,1500,0.0208362305270247,0.004,9,78,0.243589743589744,0.210844352618291,9,TRUE,"safe_long_tail","fixed_budget",235
TRUE,12,300,300,1500,0.0157145548915839,0.004,6,90,0.2,0.216587414159367,11,TRUE,"safe_long_tail","fixed_budget",236
TRUE,12,300,300,1500,0.0157145548915839,0.004,8,75,0.253333333333333,0.237854837454947,15,TRUE,"safe_long_tail","fixed_budget",237
TRUE,12,300,300,1500,0.0256413930826096,0.004,10,68,0.308823529411765,0.21376437597163,5,TRUE,"safe_long_tail","fixed_budget",238
TRUE,12,300,300,1500,0.0157145548915839,0.004,2,71,0.126760563380282,0.299186972221286,16,TRUE,"safe_long_tail","fixed_budget",239
TRUE,12,300,300,1500,0.0390910586809586,0.004,6,68,0.308823529411765,0.221963226904597,10,TRUE,"safe_long_tail","fixed_budget",240
TRUE,12,300,300,1500,0.0208362305270247,0.004,8,75,0.306666666666667,0.174323012456774,8,TRUE,"safe_long_tail","fixed_budget",241
TRUE,12,300,300,1500,0.0157145548915839,0.004,5,76,0.171052631578947,0.25714194722012,6,TRUE,"safe_long_tail","fixed_budget",242
TRUE,12,300,300,1500,0.0157145548915839,0.004,5,80,0.2875,0.154022044576741,6,TRUE,"safe_long_tail","fixed_budget",243
TRUE,12,300,300,1500,0.0256413930826096,0.004,9,70,0.3,0.267426581659038,9,TRUE,"safe_long_tail","fixed_budget",244
TRUE,12,300,300,1500,0.0157145548915839,0.004,8,76,0.223684210526316,0.207335060238831,7,TRUE,"safe_long_tail","fixed_budget",245
TRUE,12,300,300,1500,0.0256413930826096,0.004,9,85,0.235294117647059,0.196649146007668,9,TRUE,"safe_long_tail","fixed_budget",246
